Machine ID,Machine,Time,Parameter,Value,Failure Status
1765,Backhoe_Loader,24:51.6,fuel consumption,128.22274353607733,0
4172,Backhoe_Loader,16:51.6,fuel consumption,175.2161880361691,0
3060,Backhoe_Loader,15:51.6,fuel consumption,-57.34367055,0
7170,Backhoe_Loader,47:51.6,fuel consumption,-27.42313795,0
8818,Backhoe_Loader,40:51.6,fuel consumption,13.04115241455679,0
2349,Backhoe_Loader,58:51.6,fuel consumption,-57.99955737,0
7863,Backhoe_Loader,49:51.6,fuel consumption,-135.016672,0
5401,Backhoe_Loader,41:51.6,fuel consumption,-150.6518337,0
7080,Backhoe_Loader,40:51.6,fuel consumption,199.26451336396752,0
8296,Backhoe_Loader,24:51.6,fuel consumption,263.40739363717336,0
4088,Backhoe_Loader,12:51.6,fuel consumption,-71.97736489,0
8676,Backhoe_Loader,04:51.6,fuel consumption,-125.6105462,0
1753,Backhoe_Loader,58:51.6,fuel consumption,66.59245355688086,0
2294,Backhoe_Loader,43:51.6,fuel consumption,156.9876204,0
1935,Backhoe_Loader,51:51.6,fuel consumption,3.486722742,0
4942,Backhoe_Loader,46:51.6,fuel consumption,-40.61616895,0
5928,Backhoe_Loader,07:51.6,fuel consumption,43.087337905645285,0
3538,Backhoe_Loader,00:51.6,fuel consumption,-34.68785918,0
2732,Backhoe_Loader,39:51.6,fuel consumption,115.17546058907655,0
7578,Backhoe_Loader,34:51.6,fuel consumption,-16.27812139,0
1408,Backhoe_Loader,40:51.6,fuel consumption,-88.73915715,0
8665,Backhoe_Loader,08:51.6,fuel consumption,110.57317957857762,0
8451,Backhoe_Loader,56:51.6,fuel consumption,8.61000523,0
6522,Backhoe_Loader,24:51.6,fuel consumption,91.07348199957397,0
8838,Backhoe_Loader,21:51.6,fuel consumption,-4.097879405,0
2896,Backhoe_Loader,56:51.6,fuel consumption,-26.71406525,0
9597,Backhoe_Loader,41:51.6,fuel consumption,-26.69863846,0
8805,Backhoe_Loader,24:51.6,fuel consumption,-51.79640796,0
5194,Backhoe_Loader,03:51.6,fuel consumption,87.06524177565026,0
7130,Backhoe_Loader,02:51.6,fuel consumption,-9.694317657,0
4699,Backhoe_Loader,52:51.6,fuel consumption,141.39113439539287,0
9335,Backhoe_Loader,51:51.6,fuel consumption,-112.1496828,0
9887,Backhoe_Loader,13:51.6,fuel consumption,-42.89473484,0
3759,Backhoe_Loader,02:51.6,fuel consumption,130.76909669655487,0
9116,Backhoe_Loader,01:51.6,fuel consumption,90.76746417514101,0
8378,Backhoe_Loader,55:51.6,fuel consumption,116.90453353830964,0
5320,Backhoe_Loader,45:51.6,fuel consumption,45.71278292192659,0
7577,Backhoe_Loader,20:51.6,fuel consumption,-22.63890992,0
7424,Backhoe_Loader,19:51.6,fuel consumption,10.13679975001137,0
6260,Backhoe_Loader,15:51.6,fuel consumption,-16.80764411,0
3413,Backhoe_Loader,05:51.6,fuel consumption,-13.1377254,0
7041,Backhoe_Loader,23:51.6,fuel consumption,190.59920745026687,0
7733,Backhoe_Loader,14:51.6,fuel consumption,-61.23984348,0
4036,Backhoe_Loader,57:51.6,fuel consumption,-225.9442289,0
2253,Backhoe_Loader,50:51.6,fuel consumption,116.03313342514387,0
7767,Backhoe_Loader,16:51.6,fuel consumption,-53.38880884,0
3803,Backhoe_Loader,06:51.6,fuel consumption,68.03036545700081,0
5102,Backhoe_Loader,03:51.6,fuel consumption,35.95908410052655,0
4326,Backhoe_Loader,56:51.6,fuel consumption,-29.63316038,0
3229,Backhoe_Loader,45:51.6,fuel consumption,-15.48336799,0
7722,Backhoe_Loader,42:51.6,fuel consumption,13.708450595414142,0
2891,Backhoe_Loader,21:51.6,fuel consumption,-38.19118041,0
2891,Backhoe_Loader,58:51.6,fuel consumption,100.58790288063713,0
3814,Backhoe_Loader,32:51.6,fuel consumption,-81.05380094,0
6805,Backhoe_Loader,31:51.6,fuel consumption,88.85568435877833,0
3424,Backhoe_Loader,28:51.6,fuel consumption,158.15410420154598,0
6487,Backhoe_Loader,27:51.6,fuel consumption,69.83752006368243,0
4400,Backhoe_Loader,52:51.6,fuel consumption,83.20085166726359,0
3041,Backhoe_Loader,40:51.6,fuel consumption,-165.9168581,0
7411,Backhoe_Loader,23:51.6,fuel consumption,41.96748456238751,0
2920,Backhoe_Loader,20:51.6,fuel consumption,2.0285447452466547,0
7882,Backhoe_Loader,49:51.6,fuel consumption,-52.43808833,0
5346,Backhoe_Loader,37:51.6,fuel consumption,-92.9206777,0
3447,Backhoe_Loader,58:51.6,fuel consumption,95.26998104118903,0
8776,Backhoe_Loader,45:51.6,fuel consumption,-78.57966226,0
4244,Backhoe_Loader,35:51.6,fuel consumption,-96.38532826,0
6733,Backhoe_Loader,28:51.6,fuel consumption,-52.79716962,0
6086,Backhoe_Loader,00:51.6,fuel consumption,-66.94806423,0
9667,Backhoe_Loader,25:51.6,fuel consumption,-57.77791145,0
1879,Backhoe_Loader,15:51.6,fuel consumption,-76.06072386,0
1992,Backhoe_Loader,44:51.6,fuel consumption,-0.078958762,0
9305,Backhoe_Loader,49:51.6,fuel consumption,31.54124531010148,0
5876,Backhoe_Loader,42:51.6,fuel consumption,124.70379947167926,0
1763,Backhoe_Loader,33:51.6,fuel consumption,-4.017022802,0
4102,Backhoe_Loader,22:51.6,fuel consumption,181.60071777250013,0
3294,Backhoe_Loader,17:51.6,fuel consumption,78.46464153102508,0
7219,Backhoe_Loader,13:51.6,fuel consumption,-112.8300084,0
9422,Backhoe_Loader,11:51.6,fuel consumption,200.39215467446076,0
7864,Backhoe_Loader,49:51.6,fuel consumption,-41.67655031,0
8900,Backhoe_Loader,46:51.6,fuel consumption,-24.18531178,0
6660,Backhoe_Loader,28:51.6,fuel consumption,84.4428033,0
2949,Backhoe_Loader,22:51.6,fuel consumption,110.26286658911371,0
8233,Backhoe_Loader,53:51.6,fuel consumption,76.22300081782623,0
5205,Backhoe_Loader,29:51.6,fuel consumption,-50.9823264,0
4846,Backhoe_Loader,54:51.6,fuel consumption,-39.89840293,0
5778,Backhoe_Loader,46:51.6,fuel consumption,84.09077129,0
6653,Backhoe_Loader,43:51.6,fuel consumption,66.62841928775191,0
3157,Backhoe_Loader,28:51.6,fuel consumption,-155.1791321,0
3741,Backhoe_Loader,07:51.6,fuel consumption,198.19125917844934,0
9498,Backhoe_Loader,50:51.6,fuel consumption,-52.8395753,0
7515,Backhoe_Loader,36:51.6,fuel consumption,-66.96865839,0
7922,Backhoe_Loader,33:51.6,fuel consumption,62.644043674879654,0
8762,Backhoe_Loader,04:51.6,fuel consumption,-4.985645752,0
5423,Backhoe_Loader,03:51.6,fuel consumption,24.970897947183204,0
5349,Backhoe_Loader,01:51.6,fuel consumption,21.439235690862656,0
6557,Backhoe_Loader,57:51.6,fuel consumption,222.69388102783472,0
8451,Backhoe_Loader,20:51.6,fuel consumption,-183.7758839,0
2006,Backhoe_Loader,27:51.6,fuel consumption,-135.6212355,0
9258,Backhoe_Loader,16:51.6,fuel consumption,-52.62960445,0
8081,Backhoe_Loader,18:51.6,fuel consumption,39.977500607640216,0
8240,Backhoe_Loader,52:51.6,fuel consumption,-185.6854256,0
5481,Backhoe_Loader,49:51.6,fuel consumption,-127.0405443,0
5131,Backhoe_Loader,33:51.6,fuel consumption,1.4776697124622133,0
3384,Backhoe_Loader,00:51.6,fuel consumption,126.51166017389896,0
7201,Backhoe_Loader,21:51.6,fuel consumption,3.8865946573102703,0
5539,Backhoe_Loader,18:51.6,fuel consumption,-28.7583394,0
9813,Backhoe_Loader,05:51.6,fuel consumption,160.00589318965385,0
2538,Backhoe_Loader,53:51.6,fuel consumption,-84.202858,0
5906,Backhoe_Loader,50:51.6,fuel consumption,59.15911859,0
5663,Backhoe_Loader,48:51.6,fuel consumption,80.57928593178639,0
8667,Backhoe_Loader,37:51.6,fuel consumption,99.40762429528554,0
7284,Backhoe_Loader,55:51.6,fuel consumption,-70.59035193,0
8851,Backhoe_Loader,40:51.6,fuel consumption,-133.9996014,0
5878,Backhoe_Loader,15:51.6,fuel consumption,11.54997818461632,0
2564,Backhoe_Loader,08:51.6,fuel consumption,-51.38008072,0
4901,Backhoe_Loader,04:51.6,fuel consumption,-25.30748327,0
8259,Backhoe_Loader,58:51.6,fuel consumption,58.70635057624069,0
6408,Backhoe_Loader,29:51.6,fuel consumption,-22.18566392,0
9039,Backhoe_Loader,25:51.6,fuel consumption,16.49728554535541,0
1446,Backhoe_Loader,20:51.6,fuel consumption,144.46459163501163,0
9206,Backhoe_Loader,58:51.6,fuel consumption,1.6942413444234024,0
6624,Backhoe_Loader,41:51.6,fuel consumption,-47.41611328,0
2666,Backhoe_Loader,28:51.6,fuel consumption,-68.58521819,0
9145,Backhoe_Loader,09:51.6,fuel consumption,19.577482630071476,0
5608,Backhoe_Loader,07:51.6,fuel consumption,-4.40348322,0
2202,Backhoe_Loader,05:51.6,fuel consumption,187.62969283684984,0
8617,Backhoe_Loader,43:51.6,fuel consumption,-68.7337909,0
5549,Backhoe_Loader,11:51.6,fuel consumption,-55.79409528,0
5227,Backhoe_Loader,06:51.6,fuel consumption,62.00229576032987,0
6327,Backhoe_Loader,57:51.6,fuel consumption,-24.49634966,0
1068,Backhoe_Loader,32:51.6,fuel consumption,103.41834837405285,0
8194,Backhoe_Loader,26:51.6,fuel consumption,129.12779804119089,0
4110,Backhoe_Loader,22:51.6,fuel consumption,-57.69458325,0
1828,Backhoe_Loader,20:51.6,fuel consumption,141.12355401779914,0
5475,Backhoe_Loader,49:51.6,fuel consumption,110.46702110863795,0
1962,Backhoe_Loader,10:51.6,fuel consumption,41.79540727979292,0
7831,Backhoe_Loader,59:51.6,fuel consumption,74.25084479462485,0
4001,Backhoe_Loader,44:51.6,fuel consumption,-3.796413607,0
3870,Backhoe_Loader,09:51.6,fuel consumption,41.39049582668968,0
4488,Backhoe_Loader,52:51.6,fuel consumption,151.6906551392151,0
3507,Backhoe_Loader,33:51.6,fuel consumption,-1.676073919,0
1950,Backhoe_Loader,17:51.6,fuel consumption,175.91228274489484,0
2658,Backhoe_Loader,56:51.6,fuel consumption,57.331928496923446,0
4638,Backhoe_Loader,49:51.6,fuel consumption,-107.549919,0
7647,Backhoe_Loader,47:51.6,fuel consumption,59.45857678262634,0
6781,Backhoe_Loader,38:51.6,fuel consumption,61.532168293743204,0
2673,Backhoe_Loader,34:51.6,fuel consumption,119.51597735497126,0
3599,Backhoe_Loader,21:51.6,fuel consumption,-94.95733169,0
1931,Backhoe_Loader,14:51.6,fuel consumption,59.76292055,0
8370,Backhoe_Loader,56:51.6,fuel consumption,149.61637137622313,0
2418,Backhoe_Loader,23:51.6,fuel consumption,-2.84744379,0
6909,Backhoe_Loader,13:51.6,fuel consumption,73.46883952596397,0
9397,Backhoe_Loader,51:51.6,fuel consumption,-89.45931526,0
7095,Backhoe_Loader,30:51.6,fuel consumption,98.41230032799946,0
1651,Backhoe_Loader,22:51.6,fuel consumption,1.011836732464355,0
6865,Backhoe_Loader,00:51.6,fuel consumption,67.59353895666989,0
3794,Backhoe_Loader,55:51.6,fuel consumption,60.15592104,0
4600,Backhoe_Loader,21:51.6,fuel consumption,154.03261533786798,0
2095,Backhoe_Loader,14:51.6,fuel consumption,30.047966066353503,0
3462,Backhoe_Loader,08:51.6,fuel consumption,3.3188206446043056,0
7631,Backhoe_Loader,56:51.6,fuel consumption,-116.8896974,0
3598,Backhoe_Loader,55:51.6,fuel consumption,185.77480632221636,0
1685,Backhoe_Loader,48:51.6,fuel consumption,36.97180090536145,0
8240,Backhoe_Loader,34:51.6,fuel consumption,-79.50132919,0
5744,Backhoe_Loader,33:51.6,fuel consumption,52.90541366038236,0
3614,Backhoe_Loader,07:51.6,fuel consumption,-25.55793246,0
5961,Backhoe_Loader,40:51.6,fuel consumption,130.36540187916788,0
2269,Backhoe_Loader,34:51.6,fuel consumption,66.43898489,0
6926,Backhoe_Loader,10:51.6,fuel consumption,81.91971277531121,0
3525,Backhoe_Loader,06:51.6,fuel consumption,74.52610134618864,0
5897,Backhoe_Loader,00:51.6,fuel consumption,-126.0532309,0
8356,Backhoe_Loader,39:51.6,fuel consumption,9.816080388885203,0
4931,Backhoe_Loader,31:51.6,fuel consumption,-149.2154807,0
7649,Backhoe_Loader,04:51.6,fuel consumption,101.97328140870266,0
9554,Backhoe_Loader,01:51.6,fuel consumption,25.168387162013197,0
6505,Backhoe_Loader,53:51.6,fuel consumption,194.9236877046918,0
9701,Backhoe_Loader,36:51.6,fuel consumption,-145.1634304,0
7268,Backhoe_Loader,19:51.6,fuel consumption,9.683529205710617,0
4547,Backhoe_Loader,13:51.6,fuel consumption,-103.1280722,0
3690,Backhoe_Loader,09:51.6,fuel consumption,-69.67317738,0
2042,Backhoe_Loader,02:51.6,fuel consumption,3.2293944543815534,0
9156,Backhoe_Loader,52:51.6,fuel consumption,163.97660832605789,0
6063,Backhoe_Loader,51:51.6,fuel consumption,204.26323235167123,0
8909,Backhoe_Loader,55:51.6,fuel consumption,2.4714573551891137,0
8891,Backhoe_Loader,49:51.6,fuel consumption,2.553758181689306,0
8352,Backhoe_Loader,16:51.6,fuel consumption,-119.5769072,0
3911,Backhoe_Loader,53:51.6,fuel consumption,65.63949011260209,0
1139,Backhoe_Loader,15:51.6,fuel consumption,-4.150238404,0
2848,Backhoe_Loader,39:51.6,fuel consumption,-47.29891687,0
7483,Backhoe_Loader,32:51.6,fuel consumption,21.383414570944165,0
1659,Backhoe_Loader,18:51.6,fuel consumption,84.51657399285722,0
1032,Backhoe_Loader,54:51.6,fuel consumption,-36.28067332,0
9743,Backhoe_Loader,27:51.6,fuel consumption,-25.23998301,0
3358,Backhoe_Loader,20:51.6,fuel consumption,-127.1046122,0
5114,Backhoe_Loader,59:51.6,fuel consumption,-191.6960609,0
2415,Backhoe_Loader,45:51.6,fuel consumption,-165.8958206,0
3208,Backhoe_Loader,29:51.6,fuel consumption,-53.77204399,0
7001,Backhoe_Loader,56:51.6,fuel consumption,-27.47279168,0
5238,Backhoe_Loader,48:51.6,fuel consumption,-95.17777971,0
5860,Backhoe_Loader,21:51.6,fuel consumption,-9.987702203,0
8185,Backhoe_Loader,15:51.6,fuel consumption,11.973697860088976,0
4188,Backhoe_Loader,11:51.6,fuel consumption,-132.3208016,0
5881,Backhoe_Loader,21:51.6,fuel consumption,54.714180123821166,0
2877,Backhoe_Loader,19:51.6,fuel consumption,-70.19825741,0
5530,Backhoe_Loader,18:51.6,fuel consumption,93.78838143,0
8539,Backhoe_Loader,57:51.6,fuel consumption,-64.13713386,0
4494,Backhoe_Loader,34:51.6,fuel consumption,-48.82122728,0
9755,Backhoe_Loader,35:51.6,fuel consumption,77.54194585483032,0
5510,Backhoe_Loader,17:51.6,fuel consumption,179.80673604654197,0
9727,Backhoe_Loader,12:51.6,fuel consumption,20.45406962879003,0
2013,Backhoe_Loader,46:51.6,fuel consumption,-105.8220044,0
1408,Backhoe_Loader,56:51.6,fuel consumption,-86.46590598,0
2020,Backhoe_Loader,45:51.6,fuel consumption,213.63349927713995,0
9830,Backhoe_Loader,41:51.6,fuel consumption,12.643248445902037,0
2708,Backhoe_Loader,42:51.6,fuel consumption,-84.42318147,0
3773,Backhoe_Loader,33:51.6,fuel consumption,-67.36321684,0
6277,Backhoe_Loader,26:51.6,fuel consumption,-131.9501846,0
9333,Backhoe_Loader,25:51.6,fuel consumption,128.3549845044682,0
5494,Backhoe_Loader,47:51.6,fuel consumption,10.839109114513464,0
8749,Backhoe_Loader,57:51.6,fuel consumption,55.09465119881812,0
7793,Backhoe_Loader,53:51.6,fuel consumption,-11.87915759,0
8763,Backhoe_Loader,45:51.6,fuel consumption,-40.7619457,0
6081,Backhoe_Loader,42:51.6,fuel consumption,17.626034011670377,0
3722,Backhoe_Loader,27:51.6,fuel consumption,-77.26956841,0
1580,Backhoe_Loader,20:51.6,fuel consumption,119.61007703341618,0
3581,Backhoe_Loader,17:51.6,fuel consumption,85.89296962412658,0
2017,Backhoe_Loader,03:51.6,fuel consumption,-76.39846733,0
4505,Backhoe_Loader,28:51.6,fuel consumption,46.94950230952755,0
4153,Backhoe_Loader,14:51.6,fuel consumption,-80.61369545,0
9299,Backhoe_Loader,47:51.6,fuel consumption,200.45481907842992,0
6993,Backhoe_Loader,24:51.6,fuel consumption,25.871873827176316,0
9338,Backhoe_Loader,09:51.6,fuel consumption,-13.52106582,0
6321,Backhoe_Loader,07:51.6,fuel consumption,6.259061400356631,0
2287,Backhoe_Loader,58:51.6,fuel consumption,184.6241603461046,0
3818,Backhoe_Loader,22:51.6,fuel consumption,1.807741414049542,0
5626,Backhoe_Loader,13:51.6,fuel consumption,75.91627577454399,0
7793,Backhoe_Loader,00:51.6,fuel consumption,-3.620375835,0
1436,Backhoe_Loader,52:51.6,fuel consumption,106.81436958013765,0
2384,Backhoe_Loader,01:51.6,fuel consumption,-81.88180177,0
5811,Backhoe_Loader,51:51.6,fuel consumption,94.08210170208223,0
2505,Backhoe_Loader,31:51.6,fuel consumption,152.4174479209754,0
4835,Backhoe_Loader,46:51.6,fuel consumption,-87.23247341,0
8302,Backhoe_Loader,26:51.6,fuel consumption,-62.82580858,0
5806,Backhoe_Loader,00:51.6,fuel consumption,98.91887087690566,0
2431,Backhoe_Loader,51:51.6,fuel consumption,-88.86400242,0
9123,Backhoe_Loader,43:51.6,fuel consumption,28.567911000391472,0
5698,Backhoe_Loader,20:51.6,fuel consumption,-61.83442905,0
6006,Backhoe_Loader,55:51.6,fuel consumption,9.130553532605385,0
6187,Backhoe_Loader,08:51.6,fuel consumption,136.19956118623483,0
2643,Backhoe_Loader,05:51.6,fuel consumption,0.6887862622352562,0
4732,Backhoe_Loader,03:51.6,fuel consumption,14.352127864054925,0
2126,Backhoe_Loader,53:51.6,fuel consumption,-160.6235665,0
9451,Backhoe_Loader,38:51.6,fuel consumption,107.10924146431415,0
6860,Backhoe_Loader,24:51.6,fuel consumption,4.892687234676378,0
4861,Backhoe_Loader,04:51.6,fuel consumption,-97.5234085,0
4693,Backhoe_Loader,55:51.6,fuel consumption,27.466890624431706,0
2387,Backhoe_Loader,24:51.6,fuel consumption,28.853533978225165,0
1353,Backhoe_Loader,36:51.6,fuel consumption,-81.39105169,0
6893,Backhoe_Loader,11:51.6,fuel consumption,116.90445861595494,0
9204,Backhoe_Loader,04:51.6,fuel consumption,124.16807347802971,0
4485,Backhoe_Loader,54:51.6,fuel consumption,73.95130198566949,0
6190,Backhoe_Loader,26:51.6,fuel consumption,-85.86864891,0
1336,Backhoe_Loader,40:51.6,fuel consumption,33.25568698546489,0
2590,Backhoe_Loader,20:51.6,fuel consumption,103.03791942378797,0
6869,Backhoe_Loader,55:51.6,fuel consumption,-55.5157923,0
8216,Backhoe_Loader,49:51.6,fuel consumption,1.2020182850160939,0
7145,Backhoe_Loader,25:51.6,fuel consumption,17.08885141910391,0
4723,Backhoe_Loader,20:51.6,fuel consumption,-129.5155135,0
3642,Backhoe_Loader,03:51.6,fuel consumption,16.16371742125659,0
1827,Backhoe_Loader,02:51.6,fuel consumption,41.602470566072384,0
9536,Backhoe_Loader,00:51.6,fuel consumption,26.060820384679477,0
9998,Backhoe_Loader,38:51.6,fuel consumption,29.01162025786541,0
7052,Backhoe_Loader,34:51.6,fuel consumption,-69.23122979,0
4715,Backhoe_Loader,13:51.6,fuel consumption,-29.17473186,0
8510,Backhoe_Loader,53:51.6,fuel consumption,-105.4527583,0
3615,Backhoe_Loader,49:51.6,fuel consumption,-47.25518868,0
2727,Backhoe_Loader,48:51.6,fuel consumption,-20.97832923,0
7536,Backhoe_Loader,46:51.6,fuel consumption,-213.7014259,0
9661,Backhoe_Loader,44:51.6,fuel consumption,-8.441897723,0
4620,Backhoe_Loader,41:51.6,fuel consumption,123.22110164818429,0
7010,Backhoe_Loader,21:51.6,fuel consumption,22.05590607277162,0
6162,Backhoe_Loader,52:51.6,fuel consumption,-222.5730861,0
4398,Backhoe_Loader,47:51.6,fuel consumption,-196.7332435,0
5180,Backhoe_Loader,34:51.6,fuel level,76.55406152819963,1
6116,Backhoe_Loader,24:51.6,fuel level,208.35558582517234,1
6554,Backhoe_Loader,32:51.6,fuel level,-17.80329175,1
8082,Backhoe_Loader,00:51.6,fuel level,7.8123083575382335,1
4795,Backhoe_Loader,47:51.6,fuel level,-102.5520296,1
8149,Backhoe_Loader,54:51.6,fuel level,93.78970468060479,1
1155,Backhoe_Loader,44:51.6,fuel level,3.6891109876715236,1
3356,Backhoe_Loader,32:51.6,fuel level,-141.4847844,1
7215,Backhoe_Loader,29:51.6,fuel level,-52.63670783,1
2673,Backhoe_Loader,31:51.6,fuel level,-28.15772887,1
8182,Backhoe_Loader,18:51.6,fuel level,186.4672887995181,1
2356,Backhoe_Loader,44:51.6,fuel level,-62.19269664,1
6411,Backhoe_Loader,13:51.6,fuel level,5.935028786930568,1
6648,Backhoe_Loader,38:51.6,fuel level,-58.56313593,1
3781,Backhoe_Loader,16:51.6,fuel level,25.20532553083531,1
1446,Backhoe_Loader,00:51.6,fuel level,139.97456311166226,1
9808,Backhoe_Loader,33:51.6,fuel level,-137.9669717,1
7307,Backhoe_Loader,32:51.6,fuel level,155.26243476770028,1
2063,Backhoe_Loader,54:51.6,fuel level,-149.8227107,1
2505,Backhoe_Loader,28:51.6,fuel level,-68.63707357,1
1333,Backhoe_Loader,53:51.6,fuel level,-58.03497364,1
7318,Backhoe_Loader,16:51.6,fuel level,-37.3319594,1
3607,Backhoe_Loader,16:51.6,fuel level,56.62218510972929,1
8692,Backhoe_Loader,40:51.6,fuel level,-35.53585251,1
3343,Backhoe_Loader,02:51.6,fuel level,73.91613292623074,1
3670,Backhoe_Loader,03:51.6,fuel level,51.547426929753385,1
8977,Backhoe_Loader,53:51.6,fuel level,-25.58837901,1
5149,Backhoe_Loader,31:51.6,fuel level,35.83079706982391,1
8078,Backhoe_Loader,40:51.6,fuel level,21.898547022643307,1
2020,Backhoe_Loader,11:51.6,fuel level,-110.2179464,1
5599,Backhoe_Loader,10:51.6,fuel level,-55.03607619,1
6999,Backhoe_Loader,50:51.6,fuel level,-8.771898268,1
8635,Backhoe_Loader,12:51.6,fuel level,68.98027561070647,1
1651,Backhoe_Loader,08:51.6,fuel level,-72.63676544,1
8776,Backhoe_Loader,46:51.6,fuel level,-43.80714723,1
9313,Backhoe_Loader,57:51.6,fuel level,-5.576721816,0
9571,Backhoe_Loader,39:51.6,fuel level,-82.99852328,0
3794,Backhoe_Loader,21:51.6,fuel level,-70.77289545,0
3702,Backhoe_Loader,16:51.6,fuel level,140.54621342365402,0
4722,Backhoe_Loader,06:51.6,fuel level,138.12277234929283,0
9755,Backhoe_Loader,57:51.6,fuel level,-35.33717362,0
7123,Backhoe_Loader,45:51.6,fuel level,201.47059104979726,0
8291,Backhoe_Loader,23:51.6,fuel level,9.928892901182154,0
1146,Backhoe_Loader,12:51.6,fuel level,89.39777843288684,0
4537,Backhoe_Loader,01:51.6,fuel level,-46.56204748,0
7980,Backhoe_Loader,44:51.6,fuel level,2.4707521170627675,0
7474,Backhoe_Loader,11:51.6,fuel level,-250.418285,0
2122,Backhoe_Loader,51:51.6,fuel level,32.243183636854944,0
2649,Backhoe_Loader,49:51.6,fuel level,-77.21377542,0
6947,Backhoe_Loader,46:51.6,fuel level,-120.7550512,0
2755,Backhoe_Loader,27:51.6,fuel level,-44.60278468,0
1808,Backhoe_Loader,28:51.6,fuel level,28.153575416363164,0
1888,Backhoe_Loader,27:51.6,fuel level,35.853090754979334,0
4559,Backhoe_Loader,19:51.6,fuel level,158.23353270491353,0
3453,Backhoe_Loader,16:51.6,fuel level,233.6523914455085,0
8764,Backhoe_Loader,51:51.6,fuel level,222.36379040539168,0
3816,Backhoe_Loader,04:51.6,fuel level,159.57201372213567,0
1461,Backhoe_Loader,41:51.6,fuel level,-179.9804721,0
5411,Backhoe_Loader,23:51.6,fuel level,111.44500401263029,0
9911,Backhoe_Loader,10:51.6,fuel level,-29.61012168,0
5060,Backhoe_Loader,54:51.6,fuel level,86.58081078647616,0
9850,Backhoe_Loader,45:51.6,fuel level,-144.8659002,0
6152,Backhoe_Loader,14:51.6,fuel level,207.7613876359658,0
9955,Backhoe_Loader,11:51.6,fuel level,-59.31239187,0
1563,Backhoe_Loader,58:51.6,fuel level,-125.7510171,0
8017,Backhoe_Loader,54:51.6,fuel level,-24.79639454,0
9313,Backhoe_Loader,26:51.6,fuel level,-155.6027093,0
5149,Backhoe_Loader,21:51.6,fuel level,-72.82509428,0
6607,Backhoe_Loader,16:51.6,fuel level,-193.5981618,0
6761,Backhoe_Loader,14:51.6,fuel level,-90.84920695,0
5707,Backhoe_Loader,33:51.6,fuel level,-86.90232466,0
2951,Backhoe_Loader,17:51.6,fuel level,-108.6875812,0
1475,Backhoe_Loader,09:51.6,fuel level,111.96627236191252,0
6319,Backhoe_Loader,32:51.6,fuel level,-147.6146083,0
5469,Backhoe_Loader,10:51.6,fuel level,104.09186034126267,0
5750,Backhoe_Loader,32:51.6,fuel level,-15.2148763,0
5449,Backhoe_Loader,20:51.6,fuel level,36.901611,0
8289,Backhoe_Loader,07:51.6,fuel level,-216.2616014,0
6379,Backhoe_Loader,02:51.6,fuel level,131.6725387568385,0
3388,Backhoe_Loader,11:51.6,fuel level,-68.52576937,0
5825,Backhoe_Loader,04:51.6,fuel level,-88.61837548,0
5407,Backhoe_Loader,03:51.6,fuel level,21.77579123410045,0
7236,Backhoe_Loader,01:51.6,fuel level,89.06321606308819,0
9205,Backhoe_Loader,52:51.6,fuel level,-30.90642128,0
1927,Backhoe_Loader,42:51.6,fuel level,-68.00272546,0
8931,Backhoe_Loader,28:51.6,fuel level,161.70808963857843,0
6795,Backhoe_Loader,22:51.6,fuel level,-81.90582231,0
9960,Backhoe_Loader,58:51.6,fuel level,-52.078221,0
9083,Backhoe_Loader,57:51.6,fuel level,-114.803883,0
4158,Backhoe_Loader,48:51.6,fuel level,-182.5435,0
2758,Backhoe_Loader,47:51.6,fuel level,-40.37500066,0
9363,Backhoe_Loader,44:51.6,fuel level,-10.87003837,0
4304,Backhoe_Loader,16:51.6,fuel level,-19.81422357,0
3531,Backhoe_Loader,43:51.6,fuel level,178.55861646933636,0
5577,Backhoe_Loader,20:51.6,fuel level,-70.77440297,0
7915,Backhoe_Loader,41:51.6,fuel level,-72.29747149,0
1692,Backhoe_Loader,09:51.6,fuel level,109.54063473921624,0
8966,Backhoe_Loader,53:51.6,fuel level,99.32086657390877,0
9475,Backhoe_Loader,40:51.6,fuel level,-66.35499787,0
4490,Backhoe_Loader,31:51.6,fuel level,-5.511989957,0
8205,Backhoe_Loader,29:51.6,fuel level,-1.629210459,0
3204,Backhoe_Loader,16:51.6,fuel level,35.71858150946714,0
8807,Backhoe_Loader,42:51.6,fuel level,21.51389619037105,0
6919,Backhoe_Loader,19:51.6,fuel level,138.3010394814901,0
4028,Backhoe_Loader,17:51.6,fuel level,174.36368890470365,0
3660,Backhoe_Loader,45:51.6,fuel level,153.5135451,0
1312,Backhoe_Loader,22:51.6,fuel level,-42.78797691,0
2027,Backhoe_Loader,50:51.6,fuel level,-18.07317117,0
6736,Backhoe_Loader,01:51.6,fuel level,23.37900483,0
6269,Backhoe_Loader,56:51.6,fuel level,36.91718174253845,0
1104,Backhoe_Loader,17:51.6,fuel level,-216.5862292,0
8514,Backhoe_Loader,16:51.6,fuel level,-78.26450964,0
9638,Backhoe_Loader,02:51.6,fuel level,-81.45627417,0
2861,Backhoe_Loader,01:51.6,fuel level,152.28663336783725,0
9576,Backhoe_Loader,37:51.6,fuel level,-37.99046367,0
6827,Backhoe_Loader,21:51.6,fuel level,-174.9084722,0
4310,Backhoe_Loader,15:51.6,fuel level,4.510329844150279,0
